season,match_name,result,h_odd,d_odd,a_odd,home_team,away_team,home_score,away_score,winner
2004,Portsmouth vs Southampton,4-1,122.0,218.0,208.0,Portsmouth,Southampton,4,1,HOME_TEAM
2004,Aston Villa vs Bolton,1-1,131.0,218.0,189.0,Aston Villa,Bolton,1,1,DRAW
2004,Blackburn vs Manchester City,0-0,127.0,218.0,198.0,Blackburn,Manchester City,0,0,DRAW
2004,Crystal Palace vs Liverpool,1-0,268.0,235.0,-109.0,Crystal Palace,Liverpool,1,0,HOME_TEAM
2004,Middlesbrough vs West Brom,4-0,-110.0,227.0,285.0,Middlesbrough,West Brom,4,0,HOME_TEAM
2004,Norwich vs Charlton,1-0,114.0,231.0,211.0,Norwich,Charlton,1,0,HOME_TEAM
2004,Chelsea vs Fulham,3-1,-345.0,363.0,863.0,Chelsea,Fulham,3,1,HOME_TEAM
2004,Everton vs Birmingham,1-1,-154.0,237.0,428.0,Everton,Birmingham,1,1,DRAW
2004,Blackburn vs Crystal Palace,1-0,-115.0,229.0,295.0,Blackburn,Crystal Palace,1,0,HOME_TEAM
2004,Chelsea vs Arsenal,0-0,102.0,216.0,254.0,Chelsea,Arsenal,0,0,DRAW
2004,Everton vs Manchester Utd,1-0,358.0,229.0,-132.0,Everton,Manchester Utd,1,0,HOME_TEAM
2004,Manchester City vs Birmingham,3-0,-104.0,223.0,269.0,Manchester City,Birmingham,3,0,HOME_TEAM
2004,Tottenham vs West Brom,1-1,-147.0,240.0,396.0,Tottenham,West Brom,1,1,DRAW
2004,Aston Villa vs Charlton,0-0,-114.0,225.0,296.0,Aston Villa,Charlton,0,0,DRAW
2004,Norwich vs Newcastle,2-1,133.0,225.0,184.0,Norwich,Newcastle,2,1,HOME_TEAM
2004,Portsmouth vs Liverpool,1-2,238.0,222.0,106.0,Portsmouth,Liverpool,1,2,AWAY_TEAM
2004,Bolton vs Southampton,1-1,-167.0,250.0,440.0,Bolton,Southampton,1,1,DRAW
2004,Middlesbrough vs Fulham,1-1,-123.0,225.0,332.0,Middlesbrough,Fulham,1,1,DRAW
2004,Birmingham vs Portsmouth,0-0,-118.0,225.0,311.0,Birmingham,Portsmouth,0,0,DRAW
2004,Charlton vs Bolton,1-2,154.0,216.0,159.0,Charlton,Bolton,1,2,AWAY_TEAM
2004,Crystal Palace vs Norwich,3-3,-101.0,222.0,260.0,Crystal Palace,Norwich,3,3,DRAW
2004,Fulham vs Manchester City,1-1,136.0,217.0,183.0,Fulham,Manchester City,1,1,DRAW
2004,Liverpool vs Tottenham,2-2,-135.0,243.0,358.0,Liverpool,Tottenham,2,2,DRAW
2004,Southampton vs Aston Villa,2-3,108.0,221.0,233.0,Southampton,Aston Villa,2,3,AWAY_TEAM
2004,Tottenham vs Newcastle,1-0,-103.0,221.0,268.0,Tottenham,Newcastle,1,0,HOME_TEAM
2004,Everton vs Crystal Palace,4-0,-154.0,239.0,426.0,Everton,Crystal Palace,4,0,HOME_TEAM
2004,Aston Villa vs West Brom,1-1,-114.0,225.0,304.0,Aston Villa,West Brom,1,1,DRAW
2004,Norwich vs Manchester Utd,2-0,739.0,324.0,-286.0,Norwich,Manchester Utd,2,0,HOME_TEAM
2004,Blackburn vs Southampton,3-0,104.0,214.0,257.0,Blackburn,Southampton,3,0,HOME_TEAM
2004,Bolton vs Fulham,3-1,-139.0,235.0,380.0,Bolton,Fulham,3,1,HOME_TEAM
2004,Chelsea vs Birmingham,1-1,-357.0,375.0,886.0,Chelsea,Birmingham,1,1,DRAW
2004,Manchester City vs Liverpool,1-0,175.0,214.0,144.0,Manchester City,Liverpool,1,0,HOME_TEAM
2004,Middlesbrough vs Arsenal,0-1,384.0,235.0,-143.0,Middlesbrough,Arsenal,0,1,AWAY_TEAM
2004,Portsmouth vs Charlton,4-2,123.0,217.0,208.0,Portsmouth,Charlton,4,2,HOME_TEAM
2004,West Brom vs Everton,1-0,167.0,217.0,148.0,West Brom,Everton,1,0,HOME_TEAM
2004,Fulham vs Portsmouth,3-1,106.0,217.0,246.0,Fulham,Portsmouth,3,1,HOME_TEAM
2004,Southampton vs Chelsea,1-3,503.0,249.0,-179.0,Southampton,Chelsea,1,3,AWAY_TEAM
2004,Arsenal vs Norwich,4-1,-556.0,473.0,899.0,Arsenal,Norwich,4,1,HOME_TEAM
2004,Birmingham vs Tottenham,1-1,129.0,214.0,198.0,Birmingham,Tottenham,1,1,DRAW
2004,Crystal Palace vs Middlesbrough,0-1,140.0,217.0,177.0,Crystal Palace,Middlesbrough,0,1,AWAY_TEAM
2004,Liverpool vs Bolton,1-0,-119.0,220.0,326.0,Liverpool,Bolton,1,0,HOME_TEAM
2004,Manchester Utd vs Blackburn,0-0,-370.0,383.0,874.0,Manchester Utd,Blackburn,0,0,DRAW
2004,Newcastle vs Aston Villa,0-3,-154.0,240.0,436.0,Newcastle,Aston Villa,0,3,AWAY_TEAM
2004,Charlton vs Manchester City,2-2,112.0,217.0,229.0,Charlton,Manchester City,2,2,DRAW
2004,Liverpool vs Everton,2-1,-122.0,216.0,343.0,Liverpool,Everton,2,1,HOME_TEAM
2004,Middlesbrough vs Southampton,1-3,104.0,218.0,247.0,Middlesbrough,Southampton,1,3,AWAY_TEAM
2004,Birmingham vs Aston Villa,2-0,129.0,202.0,206.0,Birmingham,Aston Villa,2,0,HOME_TEAM
2004,Bolton vs Norwich,1-0,-182.0,252.0,505.0,Bolton,Norwich,1,0,HOME_TEAM
2004,Charlton vs West Brom,1-4,-147.0,238.0,403.0,Charlton,West Brom,1,4,AWAY_TEAM
2004,Chelsea vs Crystal Palace,4-1,-526.0,465.0,899.0,Chelsea,Crystal Palace,4,1,HOME_TEAM
2004,Manchester Utd vs Fulham,1-0,-417.0,397.0,899.0,Manchester Utd,Fulham,1,0,HOME_TEAM
2004,Portsmouth vs Newcastle,1-1,174.0,217.0,144.0,Portsmouth,Newcastle,1,1,DRAW
2004,Tottenham vs Manchester City,2-1,-122.0,223.0,325.0,Tottenham,Manchester City,2,1,HOME_TEAM
2004,Blackburn vs Arsenal,0-1,323.0,229.0,-122.0,Blackburn,Arsenal,0,1,AWAY_TEAM
2004,Charlton vs Tottenham,2-0,139.0,218.0,177.0,Charlton,Tottenham,2,0,HOME_TEAM
2004,Liverpool vs Blackburn,0-0,-189.0,252.0,533.0,Liverpool,Blackburn,0,0,DRAW
2004,Chelsea vs West Brom,1-0,-667.0,514.0,899.0,Chelsea,West Brom,1,0,HOME_TEAM
2004,Manchester City vs Bolton,0-1,135.0,215.0,187.0,Manchester City,Bolton,0,1,AWAY_TEAM
2004,Everton vs Blackburn,0-1,-132.0,231.0,363.0,Everton,Blackburn,0,1,AWAY_TEAM
2004,West Brom vs Birmingham,2-0,167.0,211.0,154.0,West Brom,Birmingham,2,0,HOME_TEAM
2004,Norwich vs Chelsea,1-3,695.0,305.0,-256.0,Norwich,Chelsea,1,3,AWAY_TEAM
2004,Newcastle vs Liverpool,1-0,137.0,216.0,186.0,Newcastle,Liverpool,1,0,HOME_TEAM
2004,Southampton vs Tottenham,1-0,147.0,217.0,174.0,Southampton,Tottenham,1,0,HOME_TEAM
2004,Arsenal vs Portsmouth,3-0,-294.0,334.0,794.0,Arsenal,Portsmouth,3,0,HOME_TEAM
2004,Crystal Palace vs Manchester Utd,0-0,624.0,283.0,-222.0,Crystal Palace,Manchester Utd,0,0,DRAW
2004,Fulham vs Charlton,0-0,125.0,219.0,202.0,Fulham,Charlton,0,0,DRAW
2004,Aston Villa vs Middlesbrough,2-0,127.0,219.0,200.0,Aston Villa,Middlesbrough,2,0,HOME_TEAM
2004,Norwich vs Manchester City,2-3,166.0,211.0,162.0,Norwich,Manchester City,2,3,AWAY_TEAM
2004,Middlesbrough vs Charlton,2-2,-110.0,221.0,296.0,Middlesbrough,Charlton,2,2,DRAW
2004,Newcastle vs Bolton,2-1,-110.0,225.0,286.0,Newcastle,Bolton,2,1,HOME_TEAM
2004,Manchester Utd vs Portsmouth,2-1,-476.0,436.0,899.0,Manchester Utd,Portsmouth,2,1,HOME_TEAM
2004,Aston Villa vs Everton,1-3,116.0,218.0,222.0,Aston Villa,Everton,1,3,AWAY_TEAM
2004,Crystal Palace vs Birmingham,2-0,158.0,216.0,162.0,Crystal Palace,Birmingham,2,0,HOME_TEAM
2004,Tottenham vs Fulham,2-0,-119.0,224.0,325.0,Tottenham,Fulham,2,0,HOME_TEAM
2004,Southampton vs Arsenal,1-1,461.0,254.0,-169.0,Southampton,Arsenal,1,1,DRAW
2004,West Brom vs Southampton,0-0,131.0,217.0,195.0,West Brom,Southampton,0,0,DRAW
2004,Arsenal vs Crystal Palace,5-1,-500.0,442.0,899.0,Arsenal,Crystal Palace,5,1,HOME_TEAM
2004,Manchester City vs Manchester Utd,0-2,359.0,231.0,-132.0,Manchester City,Manchester Utd,0,2,AWAY_TEAM
2004,Bolton vs Middlesbrough,0-0,104.0,220.0,250.0,Bolton,Middlesbrough,0,0,DRAW
2004,Birmingham vs Liverpool,2-0,214.0,220.0,119.0,Birmingham,Liverpool,2,0,HOME_TEAM
2004,Blackburn vs Norwich,3-0,-135.0,229.0,375.0,Blackburn,Norwich,3,0,HOME_TEAM
2004,Portsmouth vs Aston Villa,1-2,127.0,218.0,200.0,Portsmouth,Aston Villa,1,2,AWAY_TEAM
2004,Everton vs Chelsea,0-1,337.0,225.0,-123.0,Everton,Chelsea,0,1,AWAY_TEAM
2004,Chelsea vs Manchester City,0-0,-400.0,421.0,866.0,Chelsea,Manchester City,0,0,DRAW
2004,Southampton vs Everton,2-2,152.0,217.0,165.0,Southampton,Everton,2,2,DRAW
2004,Aston Villa vs Arsenal,1-3,305.0,235.0,-118.0,Aston Villa,Arsenal,1,3,AWAY_TEAM
2004,Liverpool vs Fulham,3-1,-222.0,284.0,652.0,Liverpool,Fulham,3,1,HOME_TEAM
2004,Manchester Utd vs Birmingham,2-0,-400.0,413.0,877.0,Manchester Utd,Birmingham,2,0,HOME_TEAM
2004,Middlesbrough vs Blackburn,1-0,100.0,211.0,272.0,Middlesbrough,Blackburn,1,0,HOME_TEAM
2004,Newcastle vs Charlton,1-1,-128.0,235.0,343.0,Newcastle,Charlton,1,1,DRAW
2004,Norwich vs West Brom,3-2,125.0,217.0,206.0,Norwich,West Brom,3,2,HOME_TEAM
2004,Tottenham vs Portsmouth,3-1,-141.0,239.0,378.0,Tottenham,Portsmouth,3,1,HOME_TEAM
2004,Crystal Palace vs Bolton,0-1,156.0,219.0,158.0,Crystal Palace,Bolton,0,1,AWAY_TEAM
2004,Blackburn vs Chelsea,0-1,567.0,281.0,-208.0,Blackburn,Chelsea,0,1,AWAY_TEAM
2004,Everton vs Norwich,1-0,-182.0,259.0,526.0,Everton,Norwich,1,0,HOME_TEAM
2004,Birmingham vs Southampton,2-1,-112.0,224.0,296.0,Birmingham,Southampton,2,1,HOME_TEAM
2004,Fulham vs Aston Villa,1-1,129.0,216.0,196.0,Fulham,Aston Villa,1,1,DRAW
2004,Manchester City vs Newcastle,1-1,135.0,217.0,188.0,Manchester City,Newcastle,1,1,DRAW
2004,Arsenal vs Manchester Utd,2-4,129.0,214.0,206.0,Arsenal,Manchester Utd,2,4,AWAY_TEAM
2004,Bolton vs Tottenham,3-1,120.0,221.0,209.0,Bolton,Tottenham,3,1,HOME_TEAM
2004,Charlton vs Liverpool,1-2,181.0,220.0,136.0,Charlton,Liverpool,1,2,AWAY_TEAM
2004,Portsmouth vs Middlesbrough,2-1,154.0,220.0,162.0,Portsmouth,Middlesbrough,2,1,HOME_TEAM
2004,West Brom vs Crystal Palace,2-2,123.0,222.0,204.0,West Brom,Crystal Palace,2,2,DRAW
2004,Blackburn vs Bolton,0-1,125.0,214.0,206.0,Blackburn,Bolton,0,1,AWAY_TEAM
2004,Arsenal vs Newcastle,1-0,-222.0,289.0,598.0,Arsenal,Newcastle,1,0,HOME_TEAM
2004,West Brom vs Manchester City,2-0,204.0,221.0,122.0,West Brom,Manchester City,2,0,HOME_TEAM
2004,Birmingham vs Fulham,1-2,-110.0,220.0,295.0,Birmingham,Fulham,1,2,AWAY_TEAM
2004,Chelsea vs Portsmouth,3-0,-500.0,471.0,882.0,Chelsea,Portsmouth,3,0,HOME_TEAM
2004,Crystal Palace vs Tottenham,3-0,204.0,225.0,121.0,Crystal Palace,Tottenham,3,0,HOME_TEAM
2004,Everton vs Charlton,0-1,-110.0,227.0,291.0,Everton,Charlton,0,1,AWAY_TEAM
2004,Manchester Utd vs Aston Villa,3-1,-303.0,348.0,781.0,Manchester Utd,Aston Villa,3,1,HOME_TEAM
2004,Norwich vs Middlesbrough,4-4,200.0,220.0,125.0,Norwich,Middlesbrough,4,4,DRAW
2004,Southampton vs Liverpool,2-0,343.0,229.0,-127.0,Southampton,Liverpool,2,0,HOME_TEAM
2004,Fulham vs West Brom,1-0,-132.0,223.0,380.0,Fulham,West Brom,1,0,HOME_TEAM
2004,Middlesbrough vs Everton,1-1,-101.0,221.0,263.0,Middlesbrough,Everton,1,1,DRAW
2004,Bolton vs Arsenal,1-0,454.0,245.0,-164.0,Bolton,Arsenal,1,0,HOME_TEAM
2004,Aston Villa vs Norwich,3-0,-152.0,239.0,430.0,Aston Villa,Norwich,3,0,HOME_TEAM
2004,Charlton vs Birmingham,3-1,114.0,213.0,231.0,Charlton,Birmingham,3,1,HOME_TEAM
2004,Manchester City vs Crystal Palace,3-1,-159.0,243.0,433.0,Manchester City,Crystal Palace,3,1,HOME_TEAM
2004,Newcastle vs Southampton,2-1,-189.0,259.0,523.0,Newcastle,Southampton,2,1,HOME_TEAM
2004,Portsmouth vs Blackburn,0-1,110.0,216.0,237.0,Portsmouth,Blackburn,0,1,AWAY_TEAM
2004,Tottenham vs Chelsea,0-2,309.0,229.0,-118.0,Tottenham,Chelsea,0,2,AWAY_TEAM
2004,Liverpool vs Manchester Utd,0-1,167.0,210.0,173.0,Liverpool,Manchester Utd,0,1,AWAY_TEAM
2004,Southampton vs Fulham,3-3,131.0,218.0,189.0,Southampton,Fulham,3,3,DRAW
2004,Everton vs Portsmouth,2-1,-128.0,225.0,357.0,Everton,Portsmouth,2,1,HOME_TEAM
2004,Manchester Utd vs Tottenham,0-0,-250.0,305.0,650.0,Manchester Utd,Tottenham,0,0,DRAW
2004,Arsenal vs Manchester City,1-1,-370.0,367.0,883.0,Arsenal,Manchester City,1,1,DRAW
2004,Birmingham vs Bolton,1-2,-115.0,225.0,307.0,Birmingham,Bolton,1,2,AWAY_TEAM
2004,Chelsea vs Middlesbrough,2-0,-294.0,326.0,817.0,Chelsea,Middlesbrough,2,0,HOME_TEAM
2004,West Brom vs Newcastle,0-0,298.0,227.0,-118.0,West Brom,Newcastle,0,0,DRAW
2004,Blackburn vs Charlton,1-0,123.0,221.0,204.0,Blackburn,Charlton,1,0,HOME_TEAM
2004,Crystal Palace vs Aston Villa,2-0,173.0,213.0,143.0,Crystal Palace,Aston Villa,2,0,HOME_TEAM
2004,Norwich vs Liverpool,1-2,450.0,242.0,-159.0,Norwich,Liverpool,1,2,AWAY_TEAM
2004,Middlesbrough vs Manchester Utd,0-2,252.0,222.0,100.0,Middlesbrough,Manchester Utd,0,2,AWAY_TEAM
2004,Aston Villa vs Blackburn,1-0,-111.0,222.0,299.0,Aston Villa,Blackburn,1,0,HOME_TEAM
2004,Bolton vs West Brom,1-1,-175.0,246.0,488.0,Bolton,West Brom,1,1,DRAW
2004,Charlton vs Arsenal,1-3,463.0,247.0,-167.0,Charlton,Arsenal,1,3,AWAY_TEAM
2004,Manchester City vs Southampton,2-1,-143.0,238.0,390.0,Manchester City,Southampton,2,1,HOME_TEAM
2004,Newcastle vs Birmingham,2-1,-115.0,223.0,305.0,Newcastle,Birmingham,2,1,HOME_TEAM
2004,Portsmouth vs Norwich,1-1,-169.0,245.0,468.0,Portsmouth,Norwich,1,1,DRAW
2004,Tottenham vs Everton,5-2,118.0,215.0,218.0,Tottenham,Everton,5,2,HOME_TEAM
2004,Fulham vs Crystal Palace,3-1,-104.0,223.0,270.0,Fulham,Crystal Palace,3,1,HOME_TEAM
2004,Liverpool vs Chelsea,0-1,200.0,217.0,125.0,Liverpool,Chelsea,0,1,AWAY_TEAM
2004,Newcastle vs Arsenal,0-1,374.0,242.0,-141.0,Newcastle,Arsenal,0,1,AWAY_TEAM
2004,Aston Villa vs Manchester Utd,0-1,354.0,243.0,-137.0,Aston Villa,Manchester Utd,0,1,AWAY_TEAM
2004,Liverpool vs Southampton,1-0,-323.0,330.0,886.0,Liverpool,Southampton,1,0,HOME_TEAM
2004,Bolton vs Blackburn,0-1,-102.0,220.0,265.0,Bolton,Blackburn,0,1,AWAY_TEAM
2004,Charlton vs Everton,2-0,141.0,217.0,177.0,Charlton,Everton,2,0,HOME_TEAM
2004,Fulham vs Birmingham,2-3,136.0,221.0,179.0,Fulham,Birmingham,2,3,AWAY_TEAM
2004,Manchester City vs West Brom,1-1,-227.0,285.0,635.0,Manchester City,West Brom,1,1,DRAW
2004,Middlesbrough vs Norwich,2-0,-233.0,287.0,639.0,Middlesbrough,Norwich,2,0,HOME_TEAM
2004,Portsmouth vs Chelsea,0-2,527.0,258.0,-189.0,Portsmouth,Chelsea,0,2,AWAY_TEAM
2004,Tottenham vs Crystal Palace,1-1,-204.0,269.0,558.0,Tottenham,Crystal Palace,1,1,DRAW
2004,West Brom vs Liverpool,0-5,472.0,250.0,-169.0,West Brom,Liverpool,0,5,AWAY_TEAM
2004,Birmingham vs Middlesbrough,2-0,142.0,217.0,177.0,Birmingham,Middlesbrough,2,0,HOME_TEAM
2004,Blackburn vs Newcastle,2-2,152.0,223.0,158.0,Blackburn,Newcastle,2,2,DRAW
2004,Everton vs Manchester City,2-1,-105.0,222.0,277.0,Everton,Manchester City,2,1,HOME_TEAM
2004,Manchester Utd vs Bolton,2-0,-333.0,359.0,841.0,Manchester Utd,Bolton,2,0,HOME_TEAM
2004,Norwich vs Tottenham,0-2,200.0,218.0,125.0,Norwich,Tottenham,0,2,AWAY_TEAM
2004,Crystal Palace vs Portsmouth,0-1,142.0,217.0,175.0,Crystal Palace,Portsmouth,0,1,AWAY_TEAM
2004,Arsenal vs Fulham,2-0,-417.0,388.0,899.0,Arsenal,Fulham,2,0,HOME_TEAM
2004,Chelsea vs Aston Villa,1-0,-385.0,355.0,899.0,Chelsea,Aston Villa,1,0,HOME_TEAM
2004,Southampton vs Charlton,0-0,127.0,217.0,200.0,Southampton,Charlton,0,0,DRAW
2004,Charlton vs Fulham,2-1,102.0,225.0,243.0,Charlton,Fulham,2,1,HOME_TEAM
2004,Portsmouth vs Arsenal,0-1,588.0,290.0,-238.0,Portsmouth,Arsenal,0,1,AWAY_TEAM
2004,Liverpool vs Newcastle,3-1,-122.0,229.0,308.0,Liverpool,Newcastle,3,1,HOME_TEAM
2004,Manchester Utd vs Crystal Palace,5-2,-526.0,459.0,899.0,Manchester Utd,Crystal Palace,5,2,HOME_TEAM
2004,Blackburn vs Everton,0-0,168.0,221.0,142.0,Blackburn,Everton,0,0,DRAW
2004,Bolton vs Manchester City,0-1,114.0,218.0,218.0,Bolton,Manchester City,0,1,AWAY_TEAM
2004,Chelsea vs Norwich,4-0,-625.0,498.0,899.0,Chelsea,Norwich,4,0,HOME_TEAM
2004,Middlesbrough vs Aston Villa,3-0,-102.0,223.0,258.0,Middlesbrough,Aston Villa,3,0,HOME_TEAM
2004,Tottenham vs Southampton,5-1,-120.0,225.0,313.0,Tottenham,Southampton,5,1,HOME_TEAM
2004,Birmingham vs West Brom,4-0,-132.0,235.0,337.0,Birmingham,West Brom,4,0,HOME_TEAM
2004,Liverpool vs Portsmouth,1-1,-270.0,303.0,709.0,Liverpool,Portsmouth,1,1,DRAW
2004,Fulham vs Manchester Utd,1-1,565.0,280.0,-222.0,Fulham,Manchester Utd,1,1,DRAW
2004,Arsenal vs Chelsea,2-2,129.0,210.0,190.0,Arsenal,Chelsea,2,2,DRAW
2004,Aston Villa vs Birmingham,1-2,-118.0,229.0,290.0,Aston Villa,Birmingham,1,2,AWAY_TEAM
2004,Crystal Palace vs Blackburn,0-0,120.0,220.0,200.0,Crystal Palace,Blackburn,0,0,DRAW
2004,Manchester City vs Tottenham,0-1,110.0,220.0,220.0,Manchester City,Tottenham,0,1,AWAY_TEAM
2004,Newcastle vs Portsmouth,1-1,-167.0,240.0,440.0,Newcastle,Portsmouth,1,1,DRAW
2004,Norwich vs Bolton,3-2,145.0,200.0,170.0,Norwich,Bolton,3,2,HOME_TEAM
2004,Southampton vs Middlesbrough,2-2,160.0,220.0,145.0,Southampton,Middlesbrough,2,2,DRAW
2004,West Brom vs Charlton,0-1,145.0,220.0,160.0,West Brom,Charlton,0,1,AWAY_TEAM
2004,Everton vs Liverpool,1-0,150.0,204.0,170.0,Everton,Liverpool,1,0,HOME_TEAM
2004,Middlesbrough vs Manchester City,3-2,-111.0,229.0,280.0,Middlesbrough,Manchester City,3,2,HOME_TEAM
2004,Crystal Palace vs Charlton,0-1,131.0,215.0,185.0,Crystal Palace,Charlton,0,1,AWAY_TEAM
2004,Blackburn vs Tottenham,0-1,129.0,215.0,190.0,Blackburn,Tottenham,0,1,AWAY_TEAM
2004,Arsenal vs Birmingham,3-0,-303.0,323.0,825.0,Arsenal,Birmingham,3,0,HOME_TEAM
2004,Aston Villa vs Liverpool,1-1,131.0,219.0,184.0,Aston Villa,Liverpool,1,1,DRAW
2004,Everton vs Bolton,3-2,114.0,216.0,227.0,Everton,Bolton,3,2,HOME_TEAM
2004,Manchester Utd vs Southampton,3-0,-526.0,459.0,899.0,Manchester Utd,Southampton,3,0,HOME_TEAM
2004,Norwich vs Fulham,0-1,129.0,219.0,188.0,Norwich,Fulham,0,1,AWAY_TEAM
2004,Portsmouth vs West Brom,3-2,-115.0,229.0,292.0,Portsmouth,West Brom,3,2,HOME_TEAM
2004,Chelsea vs Newcastle,4-0,-238.0,290.0,590.0,Chelsea,Newcastle,4,0,HOME_TEAM
2004,Liverpool vs Arsenal,2-1,235.0,223.0,104.0,Liverpool,Arsenal,2,1,HOME_TEAM
2004,Tottenham vs Middlesbrough,2-0,136.0,227.0,170.0,Tottenham,Middlesbrough,2,0,HOME_TEAM
2004,Newcastle vs Everton,1-1,-119.0,229.0,295.0,Newcastle,Everton,1,1,DRAW
2004,Manchester City vs Aston Villa,2-0,127.0,223.0,190.0,Manchester City,Aston Villa,2,0,HOME_TEAM
2004,Birmingham vs Norwich,1-1,-141.0,229.0,390.0,Birmingham,Norwich,1,1,DRAW
2004,Bolton vs Portsmouth,0-1,-182.0,245.0,495.0,Bolton,Portsmouth,0,1,AWAY_TEAM
2004,Charlton vs Chelsea,0-4,528.0,263.0,-200.0,Charlton,Chelsea,0,4,AWAY_TEAM
2004,Southampton vs Crystal Palace,2-2,-102.0,225.0,254.0,Southampton,Crystal Palace,2,2,DRAW
2004,West Brom vs Manchester Utd,0-3,625.0,295.0,-250.0,West Brom,Manchester Utd,0,3,AWAY_TEAM
2004,Fulham vs Blackburn,0-2,-108.0,227.0,270.0,Fulham,Blackburn,0,2,AWAY_TEAM
2004,Aston Villa vs Tottenham,1-0,-103.0,223.0,262.0,Aston Villa,Tottenham,1,0,HOME_TEAM
2004,Blackburn vs Birmingham,3-3,129.0,220.0,188.0,Blackburn,Birmingham,3,3,DRAW
2004,Portsmouth vs Manchester City,1-3,124.0,223.0,195.0,Portsmouth,Manchester City,1,3,AWAY_TEAM
2004,Chelsea vs Bolton,2-2,-278.0,308.0,743.0,Chelsea,Bolton,2,2,DRAW
2004,Arsenal vs West Brom,1-1,-667.0,540.0,899.0,Arsenal,West Brom,1,1,DRAW
2004,Crystal Palace vs Newcastle,0-2,188.0,218.0,129.0,Crystal Palace,Newcastle,0,2,AWAY_TEAM
2004,Everton vs Fulham,1-0,-127.0,233.0,328.0,Everton,Fulham,1,0,HOME_TEAM
2004,Middlesbrough vs Liverpool,2-0,137.0,217.0,185.0,Middlesbrough,Liverpool,2,0,HOME_TEAM
2004,Norwich vs Southampton,2-1,129.0,212.0,198.0,Norwich,Southampton,2,1,HOME_TEAM
2004,Manchester Utd vs Charlton,2-0,-323.0,357.0,783.0,Manchester Utd,Charlton,2,0,HOME_TEAM
2004,Newcastle vs Manchester Utd,1-3,220.0,222.0,117.0,Newcastle,Manchester Utd,1,3,AWAY_TEAM
2004,West Brom vs Middlesbrough,1-2,200.0,217.0,124.0,West Brom,Middlesbrough,1,2,AWAY_TEAM
2004,Birmingham vs Everton,0-1,125.0,216.0,199.0,Birmingham,Everton,0,1,AWAY_TEAM
2004,Bolton vs Aston Villa,1-2,112.0,222.0,220.0,Bolton,Aston Villa,1,2,AWAY_TEAM
2004,Charlton vs Norwich,4-0,-116.0,227.0,298.0,Charlton,Norwich,4,0,HOME_TEAM
2004,Fulham vs Chelsea,1-4,476.0,236.0,-167.0,Fulham,Chelsea,1,4,AWAY_TEAM
2004,Liverpool vs Crystal Palace,3-2,-250.0,288.0,685.0,Liverpool,Crystal Palace,3,2,HOME_TEAM
2004,Manchester City vs Blackburn,1-1,-119.0,237.0,300.0,Manchester City,Blackburn,1,1,DRAW
2004,Southampton vs Portsmouth,2-1,138.0,217.0,177.0,Southampton,Portsmouth,2,1,HOME_TEAM
2004,Tottenham vs Arsenal,4-5,397.0,231.0,-143.0,Tottenham,Arsenal,4,5,AWAY_TEAM
2004,Manchester Utd vs Manchester City,0-0,-250.0,285.0,695.0,Manchester Utd,Manchester City,0,0,DRAW
2004,Newcastle vs Fulham,1-4,-192.0,252.0,533.0,Newcastle,Fulham,1,4,AWAY_TEAM
2004,Middlesbrough vs Bolton,1-1,-105.0,222.0,262.0,Middlesbrough,Bolton,1,1,DRAW
2004,Crystal Palace vs Arsenal,1-1,633.0,305.0,-256.0,Crystal Palace,Arsenal,1,1,DRAW
2004,Chelsea vs Everton,1-0,-256.0,297.0,671.0,Chelsea,Everton,1,0,HOME_TEAM
2004,Liverpool vs Birmingham,0-1,-185.0,250.0,500.0,Liverpool,Birmingham,0,1,AWAY_TEAM
2004,Norwich vs Blackburn,1-1,121.0,220.0,202.0,Norwich,Blackburn,1,1,DRAW
2004,Southampton vs West Brom,2-2,-116.0,223.0,294.0,Southampton,West Brom,2,2,DRAW
2004,Tottenham vs Charlton,2-3,-112.0,218.0,296.0,Tottenham,Charlton,2,3,AWAY_TEAM
2004,Aston Villa vs Portsmouth,3-0,-123.0,231.0,304.0,Aston Villa,Portsmouth,3,0,HOME_TEAM
2004,Manchester City vs Norwich,1-1,-147.0,233.0,393.0,Manchester City,Norwich,1,1,DRAW
2004,Bolton vs Newcastle,2-1,144.0,206.0,175.0,Bolton,Newcastle,2,1,HOME_TEAM
2004,Blackburn vs Liverpool,2-2,330.0,223.0,-125.0,Blackburn,Liverpool,2,2,DRAW
2004,Arsenal vs Southampton,2-2,-588.0,486.0,899.0,Arsenal,Southampton,2,2,DRAW
2004,Charlton vs Middlesbrough,1-2,141.0,218.0,171.0,Charlton,Middlesbrough,1,2,AWAY_TEAM
2004,Everton vs Aston Villa,1-1,106.0,219.0,235.0,Everton,Aston Villa,1,1,DRAW
2004,Fulham vs Tottenham,2-0,145.0,213.0,168.0,Fulham,Tottenham,2,0,HOME_TEAM
2004,Portsmouth vs Manchester Utd,2-0,428.0,237.0,-156.0,Portsmouth,Manchester Utd,2,0,HOME_TEAM
2004,Birmingham vs Crystal Palace,0-1,-132.0,229.0,340.0,Birmingham,Crystal Palace,0,1,AWAY_TEAM
2004,Manchester Utd vs Arsenal,2-0,147.0,212.0,166.0,Manchester Utd,Arsenal,2,0,HOME_TEAM
2004,Middlesbrough vs Portsmouth,1-1,-161.0,237.0,443.0,Middlesbrough,Portsmouth,1,1,DRAW
